name,version,description,lastPublished,fileCount,unpackedSize,dependenciesCount,devDependenciesCount,keywords,homepage,repositoryUrl,license,status,isFavorite,codeFileCount,docFileCount,totalLinesOfCode,entrypoints,hasTypes,techStack,id
"manteia-intelligent-assistant","1.0.41","Manteia Intelligent Assistant, Web Component Application","2025-12-04T06:53:54.210Z",12,7485908,13,21,"vue3;web-component;element-plus;typescript;intelligent-assistant;manteia","","","MIT","enriched",1,10,1,249444,"{""main"":""dist/manteia-intelligent-assistant.umd.js"",""module"":""dist/manteia-intelligent-assistant.es.js"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":{\""types\"":\""./dist/index.d.ts\"",\""import\"":\""./dist/manteia-intelligent-assistant.es.js\"",\""require\"":\""./dist/manteia-intelligent-assistant.umd.js\""},\""./external\"":{\""types\"":\""./dist/index.d.ts\"",\""import\"":\""./dist/manteia-intelligent-assistant.external.es.js\"",\""require\"":\""./dist/manteia-intelligent-assistant.external.umd.js\""}}""}",true,"TypeScript;Vue","2b55fd07-dc4e-45d7-8c56-fe4cc0a36852"
"ai_agent_marketplace","1.0.0","AI Agent Marketplace | AI Agent Directory | AI Agent Index Repo for Public Available AI Agents Community By DeepNLP","2025-12-03T13:03:54.030Z",3,23893,0,4,"AI AGENT;marketplace;onekey;registry;ai-agent;tool-use","https://deepnlp.org/doc/ai_agent_marketplace","https://github.com/aiagenta2z/ai-agent-marketplace","ISC","enriched",1,2,1,309,"{""main"":""dist/index.js""}",false,"TypeScript","6c677592-68f0-4139-be6e-6c6462579fee"
"@conterra/vuln-scan","0.0.34","con terra vulnerability scan process","2025-12-03T12:21:38.047Z",9,1935410,1,16,"","","","Apache-2.0","enriched",1,7,2,63769,"{}",false,"TypeScript","0349f896-9f1b-4126-b70b-128047840486"
"@ms-cloudpack/esm-stub-utilities","0.15.41","Generates ESM stubs for CommonJS entry files.","2025-12-03T08:25:43.907Z",90,138555,9,4,"","","","MIT","enriched",1,45,1,1770,"{""types"":""./lib/index.d.ts"",""exports"":""{\"".\"":{\""source\"":\""./src/index.ts\"",\""types\"":\""./lib/index.d.ts\"",\""import\"":\""./lib/index.js\""}}""}",true,"TypeScript","f2ea8835-3dca-4cda-a2d8-bc8fac9d0f66"
"@microsoft/objectstoreprovider","0.8.6","A cross-browser object store library","2025-12-02T23:41:03.451Z",56,294169,5,27,"nosql;indexeddb;websql;sqlite;browser;react native","https://github.com/microsoft/objectstoreprovider#readme","https://github.com/microsoft/objectstoreprovider","MIT","enriched",1,33,4,6301,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts""}",true,"TypeScript","0c77a744-61d4-44ef-b437-15581a343055"
"@nikita-bekish/code-assistant","1.0.1","AI-powered code assistant CLI with RAG, LLM classification, and MCP tools for frontend development","2025-12-06T11:54:24.888Z",92,301223,10,5,"code-assistant;rag;git;ai;cli;llm;frontend;typescript;mcp;ollama","https://github.com/nikita-bekish/my-code-assistant#readme","https://github.com/nikita-bekish/my-code-assistant","MIT","enriched",1,46,1,5600,"{}",true,"TypeScript","c27368ee-b0b8-48b1-b5e7-040fe6ba8629"
"@astermind/astermind-pro","1.1.7","Astermind Pro - Premium ML Toolkit with Advanced RAG, Reranking, Summarization, and Information Flow Analysis","2025-12-06T07:44:50.884Z",164,1310404,3,2,"machine-learning;rag;retrieval-augmented-generation;reranking;summarization;transfer-entropy;information-flow;extreme-learning-machine;elm;premium;astermind","https://astermind.ai","https://github.com/astermindai/astermind-pro","PROPRIETARY","enriched",1,65,35,7927,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":{\""types\"":\""./dist/index.d.ts\"",\""import\"":\""./dist/index.js\"",\""default\"":\""./dist/index.js\""},\""./workers/dev-worker\"":\""./dist/workers/dev-worker.js\"",\""./workers/prod-worker\"":\""./dist/workers/prod-worker.js\""}""}",true,"TypeScript","544af4ca-6e07-4c6e-a39d-0d95b7b2357b"
"@jmellicker/j_","0.0.28","Helpful JavaScript functions.","2025-12-06T02:28:34.716Z",27,76323,0,8,"","https://github.com/jmellicker/j_#readme","https://github.com/jmellicker/j_","MIT","enriched",1,17,1,2096,"{""main"":""index.js""}",false,"","9cc66659-1e2a-41b8-8d84-05434d1c0a47"
"@graphprotocol/indexer-cli","0.25.1","Indexer CLI for The Graph Network","2025-12-05T17:59:10.558Z",55,227590,14,11,"","https://github.com/graphprotocol/cli#readme","https://github.com/graphprotocol/cli","MIT","enriched",1,52,1,6854,"{""main"":""./dist/cli.js""}",false,"TypeScript","6265cdb6-3552-47e4-b988-e4a2da91c475"
"dev-agent","0.0.19","minimal software development agent","2025-05-24T22:19:52.482Z",22,64468,6,3,"agent","https://github.com/thegafo/dev-agent#readme","https://github.com/thegafo/dev-agent","ISC","enriched",1,17,5,1444,"{""main"":""index.js""}",false,"TypeScript","73fc12ef-53cd-4ced-b1d1-174d43c0a211"
"agentic-jujutsu","2.3.6","AI agent coordination for Jujutsu VCS with quantum-ready architecture, QuantumDAG consensus, AgentDB learning, and zero-dependency deployment","2025-11-24T17:18:56.346Z",7,27116982,1,3,"jujutsu;vcs;napi;ai-agents;version-control;collaboration;rust;mcp;agentdb;multi-agent;native-addon;quantum-resistant;ml-dsa;quantumdag;cryptography","https://ruv.io","https://github.com/ruvnet/agentic-flow","MIT","enriched",1,4,1,1549,"{""main"":""index.js"",""types"":""index.d.ts"",""exports"":""{\"".\"":{\""require\"":\""./index.js\"",\""import\"":\""./index.js\"",\""types\"":\""./index.d.ts\""},\""./quantum_bridge\"":{\""require\"":\""./src/quantum_bridge.js\"",\""import\"":\""./src/quantum_bridge.js\"",\""types\"":\""./quantum-bridge.d.ts\""}}""}",true,"TypeScript","5d5b7268-1ef8-444f-86c5-c4abda7d0787"
"@foxruv/e2b-runner","2.0.1","Production-grade E2B sandbox orchestration with agentic-flow swarms and AgentDB caching for distributed AI agent execution","2025-11-17T10:22:55.783Z",6,31790,2,4,"e2b;sandbox;agent-execution;isolated-execution;foxruv;agentic-flow;agentdb;ai-agents;distributed-systems;microbiome;multi-agent;swarm-orchestration;auto-scaling;real-time-streaming","https://github.com/foxruv/e2b-runner#readme","https://github.com/foxruv/e2b-runner","MIT","enriched",1,3,1,428,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts""}",true,"TypeScript","198cc3c3-cbfb-4707-b4a2-bad1e1bcb667"
"@foxruv/iris","1.8.19","AI-guided LLM optimization. Install → Tell Claude 'Read .claude/agents/iris.md' → Claude becomes your optimization guide. DSPy prompts, Ax hyperparameters, local LLMs, federated learning. You talk, Iris handles the rest.","2025-11-26T07:49:55.914Z",627,3684074,22,7,"iris;llm-optimization;local-llm;ollama;llama-cpp;vllm;dspy;ax-optimization;prompt-engineering;fine-tuning;claude;gemini;gpt;llama;mistral;mcp;federated-learning;self-improving-ai;agent-orchestration;model-context-protocol","","","MIT","enriched",1,459,16,110545,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":{\""types\"":\""./dist/index.d.ts\"",\""default\"":\""./dist/index.js\""},\""./tools\"":{\""types\"":\""./dist/tools/index.d.ts\"",\""default\"":\""./dist/tools/index.js\""},\""./cli\"":{\""types\"":\""./dist/cli/index.d.ts\"",\""default\"":\""./dist/cli/index.js\""}}""}",true,"TypeScript;Express","43b0927b-b27a-4236-a814-ab6456071601"
"@foxruv/iris-ultrathink","1.0.0","Standalone MCP server with agentic-flow and agentdb integration","2025-11-25T02:26:54.546Z",266,1235082,7,9,"mcp;model-context-protocol;agentic-flow;agentdb;swarm;multi-agent;ai;llm","https://github.com/your-org/agent-learning-core#readme","https://github.com/your-org/agent-learning-core","MIT","enriched",1,129,19,18218,"{""main"":""./dist/server/index.js"",""types"":""./dist/server/index.d.ts"",""exports"":""{\"".\"":{\""import\"":\""./dist/server/index.js\"",\""types\"":\""./dist/server/index.d.ts\""},\""./triggers\"":{\""import\"":\""./dist/triggers/index.js\"",\""types\"":\""./dist/triggers/index.d.ts\""},\""./cli\"":{\""import\"":\""./dist/cli/index.js\"",\""types\"":\""./dist/cli/index.d.ts\""},\""./coordination\"":{\""import\"":\""./dist/coordination/index.js\"",\""types\"":\""./dist/coordination/index.d.ts\""},\""./learning\"":{\""import\"":\""./dist/learning/index.js\"",\""types\"":\""./dist/learning/index.d.ts\""},\""./skills\"":{\""import\"":\""./dist/skills/index.js\"",\""types\"":\""./dist/skills/index.d.ts\""}}""}",true,"TypeScript","e341a84e-b445-40ad-bd9a-f09479ae0e60"
"ruvector-extensions","0.1.0","Advanced features for ruvector: embeddings, UI, exports, temporal tracking, and persistence","2025-11-25T21:10:43.403Z",80,799704,4,5,"ruvector;embeddings;openai;cohere;graph-visualization;neo4j;temporal-tracking;persistence","https://github.com/ruvnet/ruvector#readme","https://github.com/ruvnet/ruvector","MIT","enriched",1,45,15,16822,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts""}",true,"TypeScript;Express","09bda9e3-949d-4742-b435-9c3a68ffd983"
"@ruvector/gnn","0.1.22","Graph Neural Network capabilities for Ruvector - Node.js bindings","2025-12-03T17:24:11.458Z",18,63422,0,1,"ruvector;gnn;graph-neural-network;machine-learning;vector-database;hnsw;napi-rs","https://github.com/ruvnet/ruvector#readme","https://github.com/ruvnet/ruvector","MIT","enriched",1,13,1,1319,"{""main"":""index.js"",""types"":""index.d.ts""}",true,"TypeScript","e2508bda-0706-467b-8012-acfb5e74a8c1"
"@ruvector/attention","0.1.3","High-performance attention mechanisms for Node.js","2025-12-03T16:56:31.996Z",28,127338,0,1,"attention;transformer;machine-learning;neural-network;napi-rs;rust;multi-head-attention;flash-attention;hyperbolic;mixture-of-experts","https://github.com/ruvnet/ruvector#readme","https://github.com/ruvnet/ruvector","MIT OR Apache-2.0","enriched",1,19,1,1455,"{""main"":""index.js"",""types"":""index.d.ts""}",true,"TypeScript","9bf07cc6-ae03-49d2-9721-5b19b4541f24"
